Statistical profiling result from clg_off-v8.log, (25285 ticks, 31 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  LazyCompile: *module.exports /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/utils-merge/index.js:16:36
      1    0.0%    0.0%  LazyCompile: *matchKnownFields node:_http_incoming:276:26
      1    0.0%    0.0%  LazyCompile: *logger node:internal/util/debuglog:95:18
      1    0.0%    0.0%  LazyCompile: *jsonParser /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/body-parser/lib/types/json.js:98:30
      1    0.0%    0.0%  LazyCompile: *handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/application.js:165:29
      1    0.0%    0.0%  LazyCompile: *getPriority /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/negotiator/lib/encoding.js:149:53
      1    0.0%    0.0%  LazyCompile: *get node:internal/streams/readable:1281:8
      1    0.0%    0.0%  LazyCompile: *get node:internal/bootstrap/pre_execution:413:8
      1    0.0%    0.0%  LazyCompile: *expressInit /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/middleware/init.js:29:30
      1    0.0%    0.0%  LazyCompile: *end /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:250:27
      1    0.0%    0.0%  LazyCompile: *dirname node:path:1275:10
      1    0.0%    0.0%  LazyCompile: *cpus node:os:133:14
      1    0.0%    0.0%  LazyCompile: *clearIncoming node:_http_server:777:23
      1    0.0%    0.0%  LazyCompile: *_handles_method /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/route.js:58:59
      1    0.0%    0.0%  LazyCompile: *Timeout node:internal/timers:167:17
      1    0.0%    0.0%  LazyCompile: *Module._load node:internal/modules/cjs/loader:771:24
      1    0.0%    0.0%  LazyCompile: *C node:internal/deps/cjs-module-lexer/dist/lexer:1:1152
      1    0.0%    0.0%  Function: ^writevGeneric node:internal/stream_base_commons:122:23
      1    0.0%    0.0%  Function: ^writeOrBuffer /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_writable.js:363:23
      1    0.0%    0.0%  Function: ^writeHead node:_http_server:292:19
      1    0.0%    0.0%  Function: ^wrapper /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/handlebars/dist/cjs/handlebars/internal/wrapHelper.js:12:33
      1    0.0%    0.0%  Function: ^wrapProgram /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/handlebars/dist/cjs/handlebars/runtime.js:259:21
      1    0.0%    0.0%  Function: ^vary /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/vary/index.js:133:15
      1    0.0%    0.0%  Function: ^validateString node:internal/validators:119:24
      1    0.0%    0.0%  Function: ^urlencodedParser /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/body-parser/lib/types/urlencoded.js:79:36
      1    0.0%    0.0%  Function: ^update node:internal/crypto/hash:99:40
      1    0.0%    0.0%  Function: ^update /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongodb/lib/sdam/topology_description.js:131:11
      1    0.0%    0.0%  Function: ^uidSync /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/uid-safe/index.js:75:18
      1    0.0%    0.0%  Function: ^socketListenerWrap node:_http_server:1030:37
      1    0.0%    0.0%  Function: ^slice node:buffer:648:12
      1    0.0%    0.0%  Function: ^slice node:buffer:599:12
      1    0.0%    0.0%  Function: ^shouldSave /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/index.js:440:24
      1    0.0%    0.0%  Function: ^setWriteHeadHeaders /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/on-headers/index.js:105:30
      1    0.0%    0.0%  Function: ^setStreamTimeout node:internal/stream_base_commons:237:26
      1    0.0%    0.0%  Function: ^setRequestTimeout node:_http_server:790:27
      1    0.0%    0.0%  Function: ^set maxAge /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/session/cookie.js:83:13
      1    0.0%    0.0%  Function: ^set /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/application.js:359:23
      1    0.0%    0.0%  Function: ^serializeInto /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/bson/lib/parser/serializer.js:553:23
      1    0.0%    0.0%  Function: ^router /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:46:18
      1    0.0%    0.0%  Function: ^resume_ node:internal/streams/readable:984:17
      1    0.0%    0.0%  Function: ^restore /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/index.js:631:17
      1    0.0%    0.0%  Function: ^resOnFinish node:_http_server:816:21
      1    0.0%    0.0%  Function: ^res.get /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/response.js:811:19
      1    0.0%    0.0%  Function: ^render /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/application.js:548:29
      1    0.0%    0.0%  Function: ^removeListener node:events:675:28
      1    0.0%    0.0%  Function: ^removeAllListeners node:events:735:32
      1    0.0%    0.0%  Function: ^remove node:internal/linkedlist:16:16
      1    0.0%    0.0%  Function: ^readableAddChunk node:internal/streams/readable:236:26
      1    0.0%    0.0%  Function: ^readSync node:fs:699:18
      1    0.0%    0.0%  Function: ^randomBytes node:internal/crypto/random:93:21
      1    0.0%    0.0%  Function: ^processTicksAndRejections node:internal/process/task_queues:68:35
      1    0.0%    0.0%  Function: ^processPromiseRejections node:internal/process/promises:211:34
      1    0.0%    0.0%  Function: ^processHeader node:_http_outgoing:511:23
      1    0.0%    0.0%  Function: ^parseurl /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/parseurl/index.js:35:19
      1    0.0%    0.0%  Function: ^parserOnIncoming node:_http_server:880:26
      1    0.0%    0.0%  Function: ^onwrite node:internal/streams/writable:427:17
      1    0.0%    0.0%  Function: ^ondata /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_readable.js:679:18
      1    0.0%    0.0%  Function: ^onFinish node:_http_outgoing:907:18
      1    0.0%    0.0%  Function: ^onEofChunk node:internal/streams/readable:533:20
      1    0.0%    0.0%  Function: ^normalizeString node:path:66:25
      1    0.0%    0.0%  Function: ^normalizeParseOptions /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/qs/lib/parse.js:204:59
      1    0.0%    0.0%  Function: ^nocompress /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/compression/index.js:134:25
      1    0.0%    0.0%  Function: ^memoryUsage node:internal/process/per_thread:169:23
      1    0.0%    0.0%  Function: ^loadNativeModule node:internal/modules/cjs/helpers:44:26
      1    0.0%    0.0%  Function: ^listOnTimeout node:internal/timers:507:25
      1    0.0%    0.0%  Function: ^join node:path:1166:7
      1    0.0%    0.0%  Function: ^isstats /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/etag/index.js:104:18
      1    0.0%    0.0%  Function: ^isUint8Array node:internal/util/types:13:22
      1    0.0%    0.0%  Function: ^internalBinding node:internal/bootstrap/loaders:171:45
      1    0.0%    0.0%  Function: ^initHooksExist node:internal/async_hooks:478:24
      1    0.0%    0.0%  Function: ^initAsyncResource node:internal/timers:157:27
      1    0.0%    0.0%  Function: ^header /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/response.js:777:29
      1    0.0%    0.0%  Function: ^handle /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/layer.js:86:49
      1    0.0%    0.0%  Function: ^getObserverType node:internal/perf/observe:126:25
      1    0.0%    0.0%  Function: ^getCircularValueOption /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/safe-stable-stringify/index.js:131:33
      1    0.0%    0.0%  Function: ^get node:internal/streams/readable:1166:8
      1    0.0%    0.0%  Function: ^get node:_http_outgoing:167:6
      1    0.0%    0.0%  Function: ^get maxAge /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/session/cookie.js:104:13
      1    0.0%    0.0%  Function: ^get isWritable /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongoose/node_modules/mongodb/lib/sdam/server_description.js:80:19
      1    0.0%    0.0%  Function: ^escapeExpression /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/handlebars/dist/cjs/handlebars/utils.js:77:26
      1    0.0%    0.0%  Function: ^emitCloseNT node:internal/streams/destroy:126:21
      1    0.0%    0.0%  Function: ^emitBeforeScript node:internal/async_hooks:509:26
      1    0.0%    0.0%  Function: ^emitAfterScript node:internal/async_hooks:517:25
      1    0.0%    0.0%  Function: ^emit node:events:460:44
      1    0.0%    0.0%  Function: ^defaultResolve node:internal/modules/esm/resolve:1124:30
      1    0.0%    0.0%  Function: ^debug /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/debug/src/debug.js:65:17
      1    0.0%    0.0%  Function: ^compileFunction node:vm:316:25
      1    0.0%    0.0%  Function: ^clearBuffer node:internal/streams/writable:531:21
      1    0.0%    0.0%  Function: ^attempt /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/passport/lib/middleware/authenticate.js:180:22
      1    0.0%    0.0%  Function: ^append /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/vary/index.js:38:17
      1    0.0%    0.0%  Function: ^afterTransform /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_transform.js:76:24
      1    0.0%    0.0%  Function: ^_write node:internal/streams/writable:285:16
      1    0.0%    0.0%  Function: ^_handles_method /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/router/route.js:58:59
      1    0.0%    0.0%  Function: ^_destroy node:internal/streams/destroy:70:18
      1    0.0%    0.0%  Function: ^URLSearchParams node:internal/url:183:14
      1    0.0%    0.0%  Function: ^Timeout.refresh node:internal/timers:210:37
      1    0.0%    0.0%  Function: ^Socket._writeGeneric node:net:848:42
      1    0.0%    0.0%  Function: ^Session /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express-session/session/session.js:24:17
      1    0.0%    0.0%  Function: ^Readable.push node:internal/streams/readable:227:35
      1    0.0%    0.0%  Function: ^Readable.push /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/readable-stream/lib/_stream_readable.js:222:36
      1    0.0%    0.0%  Function: ^Pager.set /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/memory-pager/index.js:81:32
      1    0.0%    0.0%  Function: ^Module.require node:internal/modules/cjs/loader:1020:36
      1    0.0%    0.0%  Function: ^Module._extensions..js node:internal/modules/cjs/loader:1135:37
      1    0.0%    0.0%  Function: ^Module._compile node:internal/modules/cjs/loader:1080:37
      1    0.0%    0.0%  Function: ^Long.compare /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/bson/lib/long.js:291:39
      1    0.0%    0.0%  Function: ^FastBuffer node:internal/buffer:958:14
      1    0.0%    0.0%  Function: ^EventEmitter.init node:events:337:29
      1    0.0%    0.0%  Function: ^Binary /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/bson/lib/binary.js:42:20
      1    0.0%    0.0%  Function: ^Accepts.encoding.Accepts.encodings /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/accepts/index.js:127:40
      1    0.0%    0.0%  Function: ^<anonymous> node:internal/url:695:12
      1    0.0%    0.0%  Function: ^<anonymous> node:buffer:354:36
      1    0.0%    0.0%  Function: ^<anonymous> node:_http_outgoing:577:45
      1    0.0%    0.0%  Function: ^<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/mongodb/lib/cmap/connection.js:61:44
      1    0.0%    0.0%  Function: ^<anonymous> /mnt/c/Users/Marco Solis/Desktop/CH/Entrega/LOGGERS-GZIP-Performance_analisis/node_modules/express/lib/request.js:467:36
      1    0.0%    0.0%  Function: *wasm-function[19]
      1    0.0%    0.0%  Function: *wasm-function[15]

 [C++]:
   ticks  total  nonlib   name
   1004    4.0%   12.9%  node::contextify::ContextifyContext::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
    589    2.3%    7.6%  _init
    577    2.3%    7.4%  __libc_writev
    288    1.1%    3.7%  mmap
    258    1.0%    3.3%  __GI_munmap
    251    1.0%    3.2%  __pthread_cond_wait
    244    1.0%    3.1%  node::native_module::NativeModuleEnv::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
    243    1.0%    3.1%  node::crypto::Hash::New(v8::FunctionCallbackInfo<v8::Value> const&)
    188    0.7%    2.4%  __GI___xstat
    129    0.5%    1.7%  void node::StreamBase::JSMethod<&(int node::StreamBase::WriteString<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
    119    0.5%    1.5%  __memcpy_ssse3_back
    113    0.4%    1.5%  _int_malloc
    111    0.4%    1.4%  node::crypto::Hash::HashUpdate(v8::FunctionCallbackInfo<v8::Value> const&)
    106    0.4%    1.4%  void node::StreamBase::JSMethod<&node::StreamBase::Writev>(v8::FunctionCallbackInfo<v8::Value> const&)
     97    0.4%    1.2%  __GI___lxstat
     89    0.4%    1.1%  node::crypto::DeriveBitsJob<node::crypto::RandomBytesTraits>::New(v8::FunctionCallbackInfo<v8::Value> const&)
     87    0.3%    1.1%  __memmove_ssse3_back
     83    0.3%    1.1%  __close_nocancel
     72    0.3%    0.9%  fgets
     72    0.3%    0.9%  __GI__IO_vfscanf
     69    0.3%    0.9%  __GI_mprotect
     57    0.2%    0.7%  node::HandleWrap::Close(v8::FunctionCallbackInfo<v8::Value> const&)
     44    0.2%    0.6%  __lll_lock_wait
     44    0.2%    0.6%  __GI___libc_malloc
     41    0.2%    0.5%  __GI_memcpy
     37    0.1%    0.5%  _fxstat
     37    0.1%    0.5%  __GI_memchr
     36    0.1%    0.5%  node::fs::Close(v8::FunctionCallbackInfo<v8::Value> const&)
     35    0.1%    0.4%  syscall
     34    0.1%    0.4%  _int_free
     32    0.1%    0.4%  node::crypto::CryptoJob<node::crypto::RandomBytesTraits>::Run(v8::FunctionCallbackInfo<v8::Value> const&)
     32    0.1%    0.4%  __GI__IO_getline_info
     27    0.1%    0.3%  fcntl
     26    0.1%    0.3%  fwrite
     22    0.1%    0.3%  node::crypto::Hash::HashDigest(v8::FunctionCallbackInfo<v8::Value> const&)
     21    0.1%    0.3%  __memcmp_sse4_1
     19    0.1%    0.2%  malloc_consolidate
     19    0.1%    0.2%  __GI___pthread_rwlock_wrlock
     14    0.1%    0.2%  cfree
     12    0.0%    0.2%  __tls_get_addr
     12    0.0%    0.2%  __GI_____strtoul_l_internal
     11    0.0%    0.1%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)
     11    0.0%    0.1%  node::crypto::SecureContext::AddRootCerts(v8::FunctionCallbackInfo<v8::Value> const&)
     10    0.0%    0.1%  node::InternalCallbackScope::Close()
      9    0.0%    0.1%  operator new(unsigned long)
      9    0.0%    0.1%  node::crypto::CryptoJob<node::crypto::PBKDF2Traits>::Run(v8::FunctionCallbackInfo<v8::Value> const&)
      9    0.0%    0.1%  __GI__IO_file_underflow
      8    0.0%    0.1%  node::binding::GetInternalBinding(v8::FunctionCallbackInfo<v8::Value> const&)
      8    0.0%    0.1%  node::LibuvStreamWrap::OnUvAlloc(unsigned long, uv_buf_t*)
      8    0.0%    0.1%  node::AsyncHooks::pop_async_context(double)
      8    0.0%    0.1%  __strcmp_sse42
      8    0.0%    0.1%  __GI___pthread_rwlock_unlock
      8    0.0%    0.1%  __GI___pthread_mutex_lock
      8    0.0%    0.1%  EVP_CipherInit_ex
      7    0.0%    0.1%  node::crypto::TLSWrap::GetPeerCertificate(v8::FunctionCallbackInfo<v8::Value> const&)
      7    0.0%    0.1%  node::ParseEncoding(char const*, node::encoding)
      7    0.0%    0.1%  __strlen_sse2_pminub
      7    0.0%    0.1%  __GI_mempcpy
      7    0.0%    0.1%  __GI___pthread_mutex_unlock
      6    0.0%    0.1%  operator delete(void*)
      6    0.0%    0.1%  node::loader::ModuleWrap::New(v8::FunctionCallbackInfo<v8::Value> const&)
      6    0.0%    0.1%  node::AsyncWrap::EmitTraceEventAfter(node::AsyncWrap::ProviderType, double)
      6    0.0%    0.1%  __libc_enable_asynccancel
      6    0.0%    0.1%  __clock_gettime
      6    0.0%    0.1%  __GI___sysconf
      6    0.0%    0.1%  __GI_____strtol_l_internal
      6    0.0%    0.1%  __GI__IO_file_xsputn
      6    0.0%    0.1%  OPENSSL_cleanse
      5    0.0%    0.1%  void node::StreamBase::JSMethod<&node::StreamBase::WriteBuffer>(v8::FunctionCallbackInfo<v8::Value> const&)
      5    0.0%    0.1%  uv_cpu_info
      5    0.0%    0.1%  report::GetReport(v8::FunctionCallbackInfo<v8::Value> const&)
      5    0.0%    0.1%  node::NodeArrayBufferAllocator::Allocate(unsigned long)
      5    0.0%    0.1%  node::InternalCallbackScope::InternalCallbackScope(node::Environment*, v8::Local<v8::Object>, node::async_context const&, int)
      5    0.0%    0.1%  node::Buffer::Data(v8::Local<v8::Value>)
      5    0.0%    0.1%  getpagesize
      5    0.0%    0.1%  fdopen@@GLIBC_2.2.5
      5    0.0%    0.1%  epoll_pwait
      5    0.0%    0.1%  __pthread_cond_signal
      5    0.0%    0.1%  __lll_unlock_wake
      5    0.0%    0.1%  __GI_shutdown
      5    0.0%    0.1%  __GI_memset
      5    0.0%    0.1%  __GI_madvise
      5    0.0%    0.1%  __GI__IO_link_in
      4    0.0%    0.1%  uv_try_write2
      4    0.0%    0.1%  std::locale::id::_M_id() const
      4    0.0%    0.1%  node::crypto::TLSWrap::Start(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.0%    0.1%  node::crypto::CryptoErrorStore::Empty() const
      4    0.0%    0.1%  node::crypto::ByteSource::get() const
      4    0.0%    0.1%  node::TCPWrap::Connect(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.0%    0.1%  node::StringBytes::Encode(v8::Isolate*, char const*, unsigned long, node::encoding, v8::Local<v8::Value>*)
      4    0.0%    0.1%  node::StreamBase::Writev(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.0%    0.1%  node::IsConstructCallCallback(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.0%    0.1%  node::InternalMakeCallback(node::Environment*, v8::Local<v8::Object>, v8::Local<v8::Object>, v8::Local<v8::Function>, int, v8::Local<v8::Value>*, node::async_context)
      4    0.0%    0.1%  node::AsyncWrap::MakeCallback(v8::Local<v8::Function>, int, v8::Local<v8::Value>*)
